Code,Year,NOx,SO2,CO,BC,NH3,NMVOC,Air pollution emissions
SEN,2005,43310.41,33794.992,302188.97,4659.858,62438.652,117198.266,563591.148
SEN,2006,43376.473,31935.6,342554.94,4869.872,65153.96,129207.875,617098.72
SEN,2007,45838.574,35209.754,385169.53,5272.2603,68427.375,145604.19,685521.6832999999
SEN,2008,49854.812,33996.965,396171.12,5612.337,69616.56,149612.75,704864.544
SEN,2009,54142.24,39455.945,503225.94,6895.9243,74507.34,176950.03,855177.4193
SEN,2010,55421.266,38185.137,491082.06,6928.6787,78746.66,176564.7,846928.5017000001
SEN,2011,58259.562,36409.363,508658.9,7262.603,81519.45,182725.69,874835.568
SEN,2012,59299.69,36159.2,518044.5,7328.9375,83290.945,185756.61,889879.8825
SEN,2013,59873.566,39920.074,435881.66,6442.955,85450.1,165898.34,793466.6949999998
SEN,2014,65740.34,44581.473,434287.94,7216.437,85973.18,159689.45,797488.8200000001
SEN,2015,72187.805,52657.785,404530.7,7258.2485,84966.43,149259.2,770860.1684999999
SEN,2016,76230.64,58596.496,378910.28,7283.25,86518.52,141462.1,749001.286
SEN,2017,68864.19,58082.723,347334.4,6754.7173,87685.95,137402.73,706124.7103
SEN,2018,69318.27,58189.016,325788.1,6883.4326,87849.89,128994.43,677023.1386
SEN,2019,71110.49,57258.09,336268.12,6831.2114,90451.17,136367.12,698286.2014
SEN,2020,72990.77,59479.316,357354.8,6648.866,93311.72,142035.89,731821.362
SRB,2001,176324.6,785064.5,431284.47,5521.922,10278.84,62407.87,1470882.202
SRB,2002,186414.83,849471.9,461284.6,6071.4043,10301.172,64764.94,1578308.8463
SRB,2003,192679.73,831363.25,476553.53,6348.2744,10307.586,65103.086,1582355.4563999998
SRB,2004,197609.98,841621.4,556221.56,6310.0674,10436.171,77516.79,1689715.9684000001
SRB,2005,176572.52,784900.7,520891.97,6054.6665,10344.586,73414.914,1572179.3565
SRB,2006,181920.67,851618.8,411506.62,6104.5,10344.264,70526.24,1532021.094
SRB,2007,179047.08,833328.56,481275.47,6173.584,10187.8125,61391.625,1571404.1315
SRB,2008,183932.03,807183.2,484022.2,6200.8345,8079.8755,60182.055,1549600.195
SRB,2009,177780.75,823721.25,453477.7,6553.795,9234.713,68920.14,1539688.3479999998
SRB,2010,169905.56,793703.3,405404.25,6555.738,9324.269,62827.953,1447721.07
SRB,2011,177704.58,874792.94,396295.03,6449.438,9221.165,59821.434,1524284.587
SRB,2012,157845.25,793594.8,355174.4,6078.2075,9506.498,59469.258,1381668.4135
SRB,2013,158229.58,813696.1,311497.62,5592.4424,9198.473,52679.875,1350894.0903999999
SRB,2014,127167.23,620145.2,304520.34,5399.8843,9146.361,51455.17,1117834.1853
SRB,2015,143296.27,754845.4,287807.72,5254.972,9182.553,51171.582,1251558.4970000002
SRB,2016,136320.86,735921.3,311486.72,5306.292,9226.265,51897.38,1250158.8169999996
SRB,2017,129532.58,697497.06,316507.8,5094.525,9095.692,48991.727,1206719.3839999998
SRB,2018,115871.484,672433.1,300280.78,4932.122,9113.159,48251.145,1150881.79
SRB,2019,105861.88,671390.5,306615.9,4866.088,9163.2295,48966.324,1146863.9215
SRB,2020,96726.85,702589.75,375753.0,6065.4204,10086.56,66380.016,1257601.5964000002
SYC,2001,6814.889,3313.864,9677.621,464.72455,333.5213,2384.9011,22989.52095
SYC,2002,6065.581,2639.2993,8673.373,410.97186,334.1203,2159.0598,20282.40526
SYC,2003,5977.099,2647.602,8823.1875,393.9411,354.6686,2182.4556,20378.953800000003
SYC,2004,8261.51,3789.8047,11938.076,520.2677,342.48456,2758.654,27610.79696
SYC,2005,7548.6445,3803.7998,10682.5625,534.2622,345.11838,2519.6538,25434.04118
SYC,2006,8270.417,4143.5337,11403.0625,572.84015,354.90515,2647.3452,27392.1037
SYC,2007,6580.1436,3717.56,9090.016,531.18585,354.25467,2207.917,22481.07712
SYC,2008,7414.139,3750.9983,9836.95,547.307,340.87027,2336.2625,24226.52707
SYC,2009,8334.314,4063.7288,11142.383,569.7207,322.63458,2544.1873,26976.968380000002
SYC,2010,7447.7827,3807.8792,9812.4375,534.72955,311.59512,2309.835,24224.25907
SYC,2011,7458.071,2832.289,9583.983,431.29773,322.64578,2204.9153,22833.20181
SYC,2012,8273.777,2832.117,10778.333,461.30832,294.25357,2432.6372,25072.42609
SYC,2013,7371.0415,2689.7385,9427.246,463.3138,283.608,2255.2427,22490.190499999997
SYC,2014,8554.324,2635.0525,11108.17,457.9662,294.65524,2551.7031,25601.871039999998
SYC,2015,9797.59,2910.789,12352.977,485.1306,308.8337,2782.0461,28637.3664
SYC,2016,10787.35,3010.3813,13615.291,499.91562,304.67688,2973.8533,31191.468099999995
SYC,2017,11693.591,3464.542,14778.774,531.6179,318.98145,3192.073,33979.57935
SYC,2018,12123.548,3791.606,14771.325,554.14404,317.89294,3138.6133,34697.12928
SYC,2019,12884.296,3946.252,16760.713,581.2077,323.2126,3498.1597,37993.841
SYC,2020,13136.354,4048.998,16805.863,609.02795,324.95517,3459.4739,38384.67202
SLE,2001,9521.486,3258.2131,382662.0,5065.9863,21566.809,80149.805,502224.2994
SLE,2002,9793.9375,3388.1758,384141.84,5228.708,22190.158,82973.71,507716.52930000005
SLE,2003,9987.844,3362.668,385413.75,5434.6606,22977.62,85741.26,512917.8026
SLE,2004,10427.617,3507.9265,388032.3,5643.5234,23893.496,88615.17,520120.03289999993
SLE,2005,9845.594,3270.7969,392774.94,5882.218,25012.504,92874.164,529660.2169
SLE,2006,11505.908,4118.9224,399279.6,6107.167,26248.502,95188.57,542448.6694
SLE,2007,10916.296,3680.8232,405395.4,6183.721,26983.955,97613.83,550774.0252
SLE,2008,11003.398,3584.7124,410951.6,6275.3354,28142.053,99954.22,559911.3188
SLE,2009,11470.949,3649.6594,418626.8,6349.644,29681.893,102837.6,572616.5454000001
SLE,2010,11842.641,3847.1396,425013.22,6210.4707,30658.719,105292.055,582864.2453
SLE,2011,13689.877,3937.2317,432580.78,6050.0513,31658.676,107759.09,595675.706
SLE,2012,14694.1455,3861.9883,446627.78,5907.0166,32823.004,111771.47,615685.4044
SLE,2013,16060.508,3656.9624,449926.28,5691.576,33684.17,114567.58,623587.0764
SLE,2014,16895.652,3973.79,451295.47,5511.4526,34176.48,115925.83,627778.6745999999
SLE,2015,18423.955,4267.785,444473.5,5356.9175,34089.426,115986.5,622598.0835
SLE,2016,19419.107,4352.137,438436.22,5217.086,34056.637,116068.7,617549.887
SLE,2017,20417.547,4869.6343,439307.22,5089.757,34373.02,118086.836,622144.0142999999
SLE,2018,20814.88,5234.4863,432546.5,4952.8604,34496.566,118335.81,616381.1026999999
SLE,2019,21672.227,5400.7456,436136.8,4964.5234,35007.203,120001.59,623183.0889999999
SLE,2020,21935.748,5509.6333,438484.78,4993.329,35540.53,121338.77,627802.7903000001
SGP,2001,163266.17,400286.53,111828.74,5662.159,6636.839,219059.86,906740.2980000001
SGP,2002,157599.77,359098.2,119457.53,5619.934,7312.886,227619.02,876707.3400000001
SGP,2003,136496.86,319856.88,119210.79,5604.11,9319.143,235062.62,825550.403
SGP,2004,139147.81,333881.75,123320.91,5633.039,10575.085,260708.38,873266.9739999999
SGP,2005,136512.3,361728.62,127025.27,5689.402,10867.097,286149.22,927971.9089999999
SGP,2006,134209.11,304872.72,134187.52,5795.628,11930.037,288778.44,879773.4550000001
SGP,2007,135112.11,327810.1,142994.84,5928.65,11836.077,305270.0,928951.777
SGP,2008,136159.05,294291.7,150344.1,6046.1274,10808.556,304601.72,902251.2533999999
SGP,2009,136384.6,247772.38,145687.89,6262.597,10915.78,295768.84,842792.087
SGP,2010,148972.98,212360.33,136127.52,6609.8267,11167.147,308096.1,823333.9036999999
SGP,2011,156771.83,286232.16,132910.53,6704.756,11419.698,331966.62,926005.594
SGP,2012,142458.92,235392.83,128191.18,6460.2783,11618.049,322054.34,846175.5973
SGP,2013,122131.34,210646.3,122053.266,6935.277,11834.056,319156.88,792757.119
SGP,2014,114312.84,239949.23,118393.05,6845.9297,12058.611,314065.0,805624.6606999999
SGP,2015,119817.46,208198.97,119846.91,6932.7695,12282.955,327868.44,794947.5045
SGP,2016,123144.56,180184.03,119147.22,6999.376,12495.693,330585.6,772556.4789999999
SGP,2017,114520.92,170704.47,112537.31,6731.5645,12687.757,350147.4,767329.4214999999
SGP,2018,110690.8,144278.47,103715.664,5864.134,12852.484,350287.16,727688.712
SGP,2019,110619.41,124066.52,99071.086,5824.219,13013.303,352498.5,705093.038
SGP,2020,107745.68,116501.36,92938.836,5662.623,13143.548,353800.12,689792.167
SXM,2001,3252.8232,7327.5137,7945.3413,37.252346,67.491264,1599.442,20229.863810000003
SXM,2002,1812.9916,1832.4734,7684.2153,27.038134,58.81926,1421.4861,12837.023794
SXM,2003,1821.1952,1969.0045,7516.307,25.805765,59.03642,1380.6693,12772.018184999999
SXM,2004,1871.2656,2094.3132,7650.9136,25.071533,59.40003,1395.7288,13096.692763000001
SXM,2005,1872.6283,2049.4104,7489.0127,25.408958,59.203175,1354.68,12850.343533000001
SXM,2006,1957.7699,2068.7163,7874.7417,27.4859,59.756554,1404.7856,13393.255953999998
SXM,2007,2163.4814,2400.9243,8762.4375,29.659826,60.98893,1541.6276,14959.119555999998
SXM,2008,2135.2783,2387.7913,8403.482,30.234453,60.856377,1457.4598,14475.102229999999
SXM,2009,2208.9023,2467.9678,9163.171,30.736225,62.079388,1569.115,15501.971713
SXM,2010,1647.763,1789.2036,7040.647,23.98202,60.25896,1189.7981,11751.65268
SXM,2011,1383.1261,1472.7904,6913.997,18.13338,60.871563,1134.995,10983.913443000001
SXM,2012,1492.3209,1692.6522,6379.4175,20.476994,62.805553,1020.8202,10668.493347
SXM,2013,1463.0771,1670.3512,6089.193,19.614944,64.72281,943.90845,10250.867504000002
SXM,2014,1454.3015,1600.4475,6098.68,19.021557,66.8886,913.5917,10152.930857
SXM,2015,1487.3759,1650.8822,6213.0435,18.849459,68.94305,900.41486,10339.508968999999
SXM,2016,1494.2195,1638.4968,6018.0483,18.486578,70.098305,873.37805,10112.727533
SXM,2017,1503.2461,1706.0938,5960.8965,18.235184,71.22708,859.84375,10119.542414
SXM,2018,1506.6123,1684.3951,5955.201,18.127077,72.043846,854.1757,10090.555022999999
SXM,2019,1535.2997,1624.3164,5991.8315,18.078722,72.76202,856.2631,10098.551442
SXM,2020,1365.6329,1545.3774,4992.8647,15.435777,72.25266,709.0179,8700.581337
SVK,2001,107000.65,122901.08,553718.5,2699.4414,30801.75,145549.44,962670.8614
SVK,2002,99856.89,99061.53,475399.34,2751.6606,29311.328,132560.12,838940.8685999999
SVK,2003,98417.45,101883.2,500327.88,2589.3948,30059.416,132036.61,865313.9508
SVK,2004,99007.63,93194.13,507730.12,2817.7239,28386.82,132405.56,863541.9838999999
SVK,2005,102409.21,86181.33,547340.7,2944.6582,28415.977,140867.78,908159.6551999999
SVK,2006,94989.305,84520.6,503264.47,2758.4841,27792.525,135015.66,848341.0441
SVK,2007,93793.266,68714.66,498982.22,2996.3987,28019.635,129217.375,821723.5547
SVK,2008,94791.59,67327.95,460962.5,3110.826,25264.314,125343.59,776800.77
SVK,2009,85077.836,62492.195,404954.22,3215.6072,23340.176,117243.79,696323.8241999999
SVK,2010,82900.93,67468.94,446153.97,3336.0354,24998.807,117090.08,741948.7624
SVK,2011,75388.22,66815.234,413337.94,2955.6763,23182.803,114394.82,696074.6932999999
SVK,2012,73183.4,56905.63,426484.0,2895.3235,23573.676,112630.375,695672.4045000001
SVK,2013,64543.05,51610.582,388226.8,2698.5452,24110.125,107993.35,639182.4522
SVK,2014,61519.51,44270.754,314439.84,2524.4653,24040.08,90627.97,537422.6193
SVK,2015,63076.7,66574.57,357765.3,2591.6904,24967.13,104693.21,619668.6004
SVK,2016,59152.555,26231.01,367460.25,2471.1638,24966.318,104536.84,584818.1368
SVK,2017,58767.566,27845.049,372585.38,2506.408,25274.688,103230.72,590209.811
SVK,2018,57897.875,20189.518,312048.0,2451.9895,25059.111,94621.01,512267.5035
SVK,2019,54058.25,15540.075,282381.3,2408.4314,24816.03,91797.23,471001.3164
SVK,2020,51514.71,13143.726,276301.4,2265.8464,24190.633,88188.18,455604.49539999996
SVN,2001,59319.355,63303.992,213527.23,1785.5135,26573.95,53195.367,417705.4075000001
SVN,2002,58078.805,62769.215,181079.4,1554.5009,28455.584,49172.906,381110.41089999996
SVN,2003,55307.957,59836.484,182685.27,1520.9788,27167.852,48820.555,375339.0968
SVN,2004,54037.383,50497.2,170883.73,1582.8595,26956.898,46802.668,350760.73850000004
SVN,2005,55161.46,39689.777,181070.16,1596.7744,27342.57,46147.555,351008.2964
SVN,2006,55188.48,16628.203,159896.9,1608.206,24441.264,44035.367,301798.42
SVN,2007,53424.234,14098.367,165518.98,1503.1401,21761.092,43906.285,300212.0981
SVN,2008,57361.703,11741.126,157449.64,1786.5851,19233.201,41875.395,289447.6501
SVN,2009,47524.7,9938.584,141241.47,1511.0836,20129.383,38443.26,258788.48060000004
SVN,2010,46646.28,10288.248,141725.22,1523.2782,17541.56,37687.36,255411.9462
SVN,2011,45774.7,11268.251,138447.44,1415.0612,15186.188,35230.137,247321.7772
SVN,2012,44369.215,10516.434,132479.64,1299.298,15247.355,33754.32,237666.26200000005
SVN,2013,41567.68,9716.796,132091.9,1184.3126,15210.606,32920.953,232692.2476
SVN,2014,37483.19,7825.756,112933.195,1087.5682,15285.292,30265.953,204880.9542
SVN,2015,33788.43,5589.9253,120597.47,1028.8604,15501.109,30639.656,207145.4507
SVN,2016,33227.52,4776.546,119871.664,1014.51904,15676.2295,30922.6,205489.07854000002
SVN,2017,32689.78,5046.1685,114871.58,937.76324,15600.449,30546.182,199691.92274
SVN,2018,31351.807,4959.6133,104443.6,887.6398,15814.615,30309.877,187767.1521
SVN,2019,28190.137,4474.2124,96831.04,810.46265,15743.008,29496.818,175545.67805
SVN,2020,24174.25,4020.7043,86855.305,685.104,15581.052,28862.305,160178.7203
SLB,2001,2255.4675,1214.1488,7334.877,147.87619,1402.3497,2870.896,15225.615190000002
SLB,2002,2344.369,1242.2368,7282.106,148.06575,1429.5558,2930.9282,15377.261550000001
SLB,2003,2426.9485,1317.4333,7280.091,148.17763,1454.8588,2962.3198,15589.82903
SLB,2004,2419.4932,1214.4581,7159.4287,148.80095,1483.9978,2982.7766,15408.955350000004
SLB,2005,2391.767,1102.8203,7132.8853,144.51944,1508.5068,2968.634,15249.13284
SLB,2006,2263.696,1082.7018,7050.5747,146.9066,1531.9037,3020.8237,15096.606500000002
SLB,2007,2278.1296,1020.66766,6565.749,148.58817,1543.7308,2767.1338,14323.999029999997
SLB,2008,2099.2622,1052.8612,6732.205,151.22745,1572.4492,2880.8677,14488.872749999999
SLB,2009,1888.2614,1060.6254,6806.473,151.12968,1599.1523,2697.34,14202.98178
SLB,2010,1940.2113,1021.7796,6963.791,153.79,1614.728,2750.257,14444.556900000001
SLB,2011,1797.0786,906.99084,7121.5405,147.24266,1642.3475,2607.4011,14222.601200000001
SLB,2012,1722.1659,1000.8562,6876.227,144.72314,1662.8257,2601.0981,14007.89604
SLB,2013,1816.5604,954.39154,6811.195,155.70532,1685.6368,2606.1758,14029.664859999997
SLB,2014,1926.3938,1013.82513,6724.3096,153.95679,1707.6917,2619.3015,14145.478519999999
SLB,2015,1979.4033,1087.3716,6803.7,151.20166,1735.2695,2651.6501,14408.596160000001
SLB,2016,1961.8096,1109.0999,6436.0835,148.48082,1747.5347,2615.1128,14018.121319999998
SLB,2017,1807.6084,1034.0399,6270.367,145.69211,1770.5535,2619.7258,13647.98671
SLB,2018,1910.6759,1127.0991,6240.4795,145.67076,1794.7665,2633.952,13852.643759999999
SLB,2019,1826.2192,1108.489,6122.7783,145.05281,1827.5381,2642.277,13672.354409999998
SLB,2020,1563.7137,993.2419,5887.733,140.73473,1857.8878,2635.0742,13078.385330000001
SOM,2001,22793.082,4004.1663,729000.4,8709.021,107288.84,155934.23,1027729.7392999999
SOM,2002,23680.842,4238.492,752608.25,8881.216,108984.34,165032.73,1063425.87
SOM,2003,24374.672,4271.834,800010.06,9014.516,110543.66,179032.45,1127247.192
SOM,2004,24906.95,4494.0225,821086.6,9189.228,112779.4,187647.14,1160103.3405
SOM,2005,25626.055,4738.821,855342.2,9522.906,115780.39,201221.1,1212231.472
SOM,2006,25729.338,4605.61,906191.56,9676.418,113603.04,213039.77,1272845.736
SOM,2007,25354.385,4728.985,908928.6,9873.251,110335.32,214605.39,1273825.9309999999
SOM,2008,26211.527,4490.7144,986595.06,10013.076,113017.49,232865.11,1373192.9774000002
SOM,2009,26813.916,4565.055,1038217.44,10144.6045,114873.24,245248.27,1439862.5254999998
SOM,2010,27203.125,4622.182,1076247.1,9904.218,116798.32,255130.02,1489904.9650000003
SOM,2011,28277.41,4042.5178,1119210.9,9531.859,119092.22,265690.53,1545845.4367999998
SOM,2012,28558.707,3951.062,1139986.5,9297.179,120642.38,271607.6,1574043.4280000003
SOM,2013,28509.309,3757.2864,1131692.0,8971.185,120890.18,273718.47,1567538.4304
SOM,2014,28407.55,3976.0496,1124021.6,8715.21,121526.38,273985.44,1560632.2296000002
SOM,2015,28811.912,4177.2007,1102032.4,8487.276,121311.695,273673.16,1538493.6437
SOM,2016,28949.275,4222.2773,1093895.1,8284.707,121141.85,276192.28,1532685.4893000002
SOM,2017,29529.107,4600.5737,1106269.2,8091.949,121366.914,284343.25,1554200.9937
SOM,2018,29680.469,4863.1133,1097453.9,7896.564,121666.2,286877.4,1548437.6462999997
SOM,2019,30760.05,4993.123,1112442.9,7948.5405,124709.81,292670.66,1573525.0834999997
SOM,2020,31412.908,5082.774,1128855.8,8030.543,127912.914,298625.1,1599920.0390000003
ZAF,2001,1715828.0,2608902.2,4952122.5,60789.145,309749.66,1316661.9,10964053.405
ZAF,2002,1753169.4,2625378.5,4988236.5,63431.836,321243.7,1321737.6,11073197.535999998
ZAF,2003,1815843.8,2729376.2,4913320.0,66436.42,310794.34,1328607.6,11164378.36
ZAF,2004,1921055.8,2909214.0,5163082.5,71145.93,313494.78,1375946.2,11753939.209999999
ZAF,2005,1881840.6,2823859.5,5089519.5,72081.875,297146.94,1388277.4,11552725.815
ZAF,2006,1869177.9,2796081.5,5150833.5,75908.2,313363.47,1396074.5,11601439.07
ZAF,2007,1954081.2,2916445.8,5382278.0,88170.29,317365.72,1406888.4,12065229.41
ZAF,2008,2039861.5,3208531.8,5416774.5,95257.18,319215.56,1421295.1,12500935.64
ZAF,2009,1855630.8,2944006.2,5167479.0,90811.43,325213.53,1428464.8,11811605.76
ZAF,2010,2085145.4,3202265.2,5050597.5,70271.11,325040.12,1403744.0,12137063.329999998
ZAF,2011,2008949.8,3014017.0,4913641.0,73971.414,329524.9,1448194.6,11788298.714000002
ZAF,2012,2042974.6,3157926.8,5275935.5,85354.914,334466.3,1476848.9,12373507.014000002
ZAF,2013,2074010.9,3191985.2,5308981.0,90469.45,334753.97,1484002.1,12484202.62
ZAF,2014,2084307.2,3329255.5,5229313.5,90258.1,323494.0,1477175.1,12533803.399999999
ZAF,2015,1973967.2,3089463.0,5011891.0,86428.31,319577.72,1448538.9,11929866.13
ZAF,2016,1935205.0,3119800.0,4886202.0,78347.19,312644.03,1452595.5,11784793.719999999
ZAF,2017,1937595.2,3090751.5,5350417.0,97894.09,348415.28,1520947.9,12346020.969999999
ZAF,2018,1926967.5,3146498.5,4945849.0,84405.63,311088.5,1482858.0,11897667.13
ZAF,2019,1923239.1,3264662.8,4536529.5,73970.33,312417.53,1428277.4,11539096.66
ZAF,2020,1708400.4,2924051.2,4403446.5,70013.56,313804.75,1409712.4,10829428.81
,2001,4902571.0,5626227.0,16446201.0,261832.52,4261729.0,6149510.5,37648071.019999996
,2002,4900566.0,5234376.0,16572643.0,269306.38,4388471.5,6151535.5,37516898.379999995
,2003,4984877.0,5007137.0,17397904.0,276058.0,4660958.5,6215861.5,38542796.0
,2004,5290902.5,4897423.5,18296582.0,289626.3,4822341.0,6519403.5,40116278.8
,2005,5317841.5,4763149.0,18018364.0,293693.03,4791578.5,6596818.5,39781444.53
,2006,5332562.0,4624529.5,17165994.0,301603.62,4874081.0,6693017.0,38991787.120000005
,2007,5634831.0,4015096.2,17635478.0,314820.0,5068521.5,6732489.5,39401236.2
,2008,5872575.5,4134420.5,17706452.0,322212.88,5019046.5,6808751.0,39863458.379999995
,2009,5780157.5,3839382.5,16068294.0,319789.94,4975646.0,6695374.5,37678644.44
,2010,6223992.5,4158416.2,17078812.0,336986.0,5122292.0,6988822.5,39909321.2
,2011,6317118.5,4255825.5,16827446.0,333990.34,5321598.5,7032498.5,40088477.34
,2012,6598958.0,4261307.0,17106132.0,335744.38,5306049.0,7163953.5,40772143.879999995
,2013,6747201.5,4512109.0,16601812.0,342846.25,5337410.0,7065859.0,40607237.75
,2014,6873038.5,4339264.5,16129356.0,341135.72,5465549.0,7101741.5,40250085.22
,2015,6677253.5,4267826.0,15691385.0,329431.5,5395880.0,7019104.5,39380880.5
,2016,6467279.5,3952342.5,15029360.0,324177.28,5634522.5,6862527.0,38270208.78
,2017,6341635.0,3802228.8,15051950.0,316255.03,5601991.0,6888945.0,38003004.83
,2018,6192406.0,3602524.0,14795849.0,311315.34,5642008.5,6844417.0,37388519.84
,2019,6091662.0,3420204.5,14459840.0,301738.75,5684173.0,6787707.5,36745325.75
,2020,5574989.0,3246352.2,13470259.0,291928.28,5738365.0,6676335.5,34998228.980000004
KOR,2001,1529963.4,519237.5,1126713.6,45953.2,222940.88,800857.3,4245665.88
KOR,2002,1534342.4,507246.06,1074319.6,44510.508,217208.17,802342.7,4179969.438
KOR,2003,1637791.6,497387.78,1055087.1,44151.434,225993.03,817764.44,4278175.384
KOR,2004,1640481.1,464362.88,1064247.9,44834.695,232710.33,859994.25,4306631.154999999
KOR,2005,1520199.1,420129.8,1008786.1,42941.84,235811.48,818529.6,4046397.92
KOR,2006,1468015.5,451248.8,1055270.8,42619.48,224475.23,859742.3,4101372.1100000003
KOR,2007,1339559.6,404044.88,1000111.25,39100.684,268471.12,934139.5,3985427.034
KOR,2008,1196469.2,404896.03,942385.4,35759.8,253903.66,920754.6,3754168.69
